# http://api.metagenomics.anl.gov/1/matrix/function?id=mgm4664884.3&group_level=function&source=Subsystems&hit_type=single&result_type=abundance&evalue=1&identity=60&length=15&taxid=0
Taxon	Taxonomy	mgm4664884.3	
SS03015	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.;Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)	246	
SS03017	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.;Phosphoribosylanthranilate isomerase (EC 5.3.1.24)	214	
SS03018	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.;Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase (EC 5.3.1.16)	319	
SS03019	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.;Tryptophan synthase alpha chain (EC 4.2.1.20)	449	
SS03020	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.;Tryptophan synthase beta chain (EC 4.2.1.20)	905	
SS03021	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.;Tryptophan synthase beta chain like (EC 4.2.1.20)	260	
SS03022	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate synthase (EC 2.5.1.-)	8	
SS03023	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	196	
SS03024	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I beta (EC 2.5.1.54)	835	
SS03025	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase II (EC 2.5.1.54)	356	
SS03026	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;3,7-dideoxy-D-threo-hepto-2, 6-diulosonate synthase (EC 4.2.3.-)	12	
SS03027	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;3-dehydroquinate dehydratase I (EC 4.2.1.10)	122	
SS03028	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;3-dehydroquinate dehydratase II (EC 4.2.1.10)	214	
SS03029	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;3-dehydroquinate synthase (EC 4.2.3.4)	559	
SS03032	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;5-Enolpyruvylshikimate-3-phosphate synthase (EC 2.5.1.19)	799	
SS03033	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Arogenate dehydrogenase (EC 1.3.1.43)	35	
SS03034	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Chorismate mutase I (EC 5.4.99.5)	275	
SS03035	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Chorismate mutase II (EC 5.4.99.5)	52	
SS03037	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Chorismate synthase (EC 4.2.3.5)	804	
SS03038	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Cyclohexadienyl dehydrogenase (EC 1.3.1.12)(EC 1.3.1.43)	174	
SS03039	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Periplasmic chorismate mutase I precursor (EC 5.4.99.5)	2	
SS03040	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Prephenate and/or arogenate dehydrogenase (unknown specificity) (EC 1.3.1.12)(EC 1.3.1.43)	38	
SS03041	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Prephenate dehydratase (EC 4.2.1.51)	427	
SS03042	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Prephenate dehydrogenase (EC 1.3.1.12)	22	
SS03043	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Quinate/shikimate 5-dehydrogenase I delta (EC 1.1.1.25)	40	
SS03044	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Quinate/shikimate dehydrogenase [Pyrroloquinoline-quinone] (EC 1.1.99.25)	99	
SS03045	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Shikimate 5-dehydrogenase I alpha (EC 1.1.1.25)	445	
SS03046	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Shikimate 5-dehydrogenase I gamma (EC 1.1.1.25)	5	
SS03047	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Shikimate kinase I (EC 2.7.1.71)	189	
SS03048	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Shikimate kinase II (EC 2.7.1.71)	1	
SS03050	Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis;Shikimate/quinate 5-dehydrogenase I beta (EC 1.1.1.282)	3	
SS03051	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;2,3-dihydroxy-2,3-dihydro-phenylpropionate dehydrogenase (EC 1.3.1.-)	9	
SS03052	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;2,3-dihydroxyphenylpropionate 1,2-dioxygenase (EC 1.13.11.-)	18	
SS03054	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;2-keto-4-pentenoate hydratase (EC 4.2.1.-)	56	
SS03055	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;3-(3-hydroxy-phenyl)propionate hydroxylase (EC 1.14.13.-)	132	
SS03056	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;3-phenylpropionate dioxygenase, alpha subunit (EC 1.14.12.19)	31	
SS03057	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;3-phenylpropionate dioxygenase, beta subunit (EC 1.14.12.19)	5	
SS03058	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;3-phenylpropionate dioxygenase ferredoxin--NAD(+) reductase component (EC 1.18.1.3)	2	
SS03059	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;3-phenylpropionate dioxygenase ferredoxin subunit	14	
SS03060	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;4-hydroxy-2-oxovalerate aldolase (EC 4.1.3.-)	99	
SS03061	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;4-hydroxybenzoate transporter	421	
SS03063	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;Acetaldehyde dehydrogenase (EC 1.2.1.10)	77	
SS03064	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;Hca operon (3-phenylpropionic acid catabolism) transcriptional activator HcaR	10	
SS03065	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;Mhp operon transcriptional activator	4	
SS03066	Secondary Metabolism;Aromatic amino acids and derivatives;Cinnamic_Acid_Degradation;Probable 3-phenylpropionic acid transporter	37	
SS03068	Membrane Transport;-;Citrate_Utilization_System_(CitAB,_CitH,_and_tctABC);Response regulator CitB of citrate metabolism	17	
SS03069	Membrane Transport;-;Citrate_Utilization_System_(CitAB,_CitH,_and_tctABC);Signal transduction histidine kinase CitA regulating citrate metabolism	13	
SS03072	Membrane Transport;-;Citrate_Utilization_System_(CitAB,_CitH,_and_tctABC);TctC citrate transporter	2	
SS03073	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;4-keto-6-deoxy-N-Acetyl-D-hexosaminyl-(Lipid carrier) aminotransferase	242	
SS03074	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;acyl-acyl carrier protein synthetase (EC 6.2.1.20)	55	
SS03075	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Alpha-1,4-N-acetylgalactosamine transferase PglH (EC 2.4.1.-)	10	
SS03076	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Branched-chain amino acid ABC transporter, amino acid-binding protein (TC 3.A.1.4.1)	535	
SS03077	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Chemotaxis regulator - transmits chemoreceptor signals to flagelllar motor components CheY	451	
SS03081	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Cytochrome C551 peroxidase (EC 1.11.1.5)	4	
SS03082	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Flagellar biosynthesis protein FliR	87	
SS03083	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Flagellar hook-associated protein FlgK	109	
SS03084	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Flagellar motor rotation protein MotA	232	
SS03085	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Flagellar motor rotation protein MotB	421	
SS03088	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Phosphate acetyltransferase (EC 2.3.1.8)	216	
SS03089	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Predicted signal transduction protein	77	
SS03091	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;RNA polymerase sigma-54 factor RpoN	1353	
SS03092	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;RNA polymerase sigma factor for flagellar operon	230	
SS03093	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;Rrf2 family transcriptional regulator	84	
SS03094	Virulence, Disease and Defense;-;C_jejuni_colonization_of_chick_caeca;UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)	345	
SS03096	Secondary Metabolism;Bacterial cytostatics, differentiation factors and antibiotics;Clavulanic_acid_biosynthesis;clavaldehyde dehydrogenase	43	
SS03101	Clustering-based subsystems;-;ClpAS_cluster;ATP-dependent Clp protease adaptor protein ClpS	154	
SS03102	Clustering-based subsystems;-;ClpAS_cluster;ATP-dependent Clp protease ATP-binding subunit ClpA	1213	
SS03103	Clustering-based subsystems;-;ClpS__and_metallo-protease_cluster_in_Cyanos_;ATP-dependent Clp protease adaptor protein ClpS	154	
SS03106	Clustering-based subsystems;-;ClpS_cluster_with_hypothetical_protein_in_Cyanos;ATP-dependent Clp protease adaptor protein ClpS Cyano2	5	
SS03108	Clustering-based subsystems;-;ClpS_like_protein_and_vWFA-like_protein_cluster;ATP-dependent Clp protease adaptor protein ClpS like	34	
SS03109	Clustering-based subsystems;-;ClpS_like_protein_and_vWFA-like_protein_cluster;vWFA-like protein with metal ion dependent adhesion motif (MIDAS)	88	
SS03110	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Bacterial proteasome-activating AAA-ATPase (PAN)	183	
SS03111	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;FIG005453: Putative DeoR-family transcriptional regulator	32	
SS03112	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;FIG005666: putative helicase	156	
SS03113	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;FIG019733: possible DNA-binding protein	60	
SS03114	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;FIG033545: PE-PGRS family protein	2	
SS03115	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Prokaryotic ubiquitin-like protein Pup	17	
SS03116	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Proteasome subunit alpha (EC 3.4.25.1), bacterial	40	
SS03117	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Proteasome subunit beta (EC 3.4.25.1), bacterial	53	
SS03118	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Pup ligase PafA' paralog, possible component of postulated heterodimer PafA-PafA'	132	
SS03119	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Pup ligase PafA, possible component of postulated heterodimer PafA-PafA'	84	
SS03120	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Twin-arginine translocation protein TatA	161	
SS03121	Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Twin-arginine translocation protein TatC	256	
SS03123	Clustering-based subsystems;-;Cluster_co-expressed_with_butyrate_metabolism_cluster;Potassium uptake protein TrkH	39	
SS03125	Clustering-based subsystems;-;Cluster_co-expressed_with_butyrate_metabolism_cluster;Xaa-Pro dipeptidase PepQ (EC 3.4.13.9)	33	
SS03126	Clustering-based subsystems;-;Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair;FIG000506: Predicted P-loop-containing kinase	306	
SS03127	Clustering-based subsystems;-;Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair;FIG001886: Cytoplasmic hypothetical protein	34	
SS03128	Clustering-based subsystems;-;Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair;FIG002813: LPPG:FO 2-phospho-L-lactate transferase like, CofD-like	232	
SS03130	Clustering-based subsystems;-;Cluster_with_phosphopentomutase_paralog;FIG006427: Putative transport system permease protein	1	
SS03133	Clustering-based subsystems;-;Cluster_with_phosphopentomutase_paralog;Phosphopentomutase (EC 5.4.2.7)	223	
SS03136	Clustering-based subsystems;-;Cluster_with_phosphopentomutase_paralog;Protein containing an Alanine Racemase Domain	2	
SS03141	Clustering-based subsystems;-;Cluster_with_second_YidC_in_Bacilli;Inner membrane protein translocase component YidC, short form OxaI-like	21	
SS03142	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Fructose-1,6-bisphosphatase, type I (EC 3.1.3.11)	142	
SS03143	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Peptide methionine sulfoxide reductase MsrA (EC 1.8.4.11)	765	
SS03144	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Putative sugar ABC transport system, ATP-binding protein YtfR (EC 3.6.3.17)	52	
SS03145	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Putative sugar ABC transport system, periplasmic binding protein YtfQ precursor	19	
SS03146	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Putative sugar ABC transport system, permease protein YjfF	25	
SS03147	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Putative sugar ABC transport system, permease protein YtfT	13	
SS03148	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Putative sugar transporter	8	
SS03150	Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter;Uncharacterized protein YtfN	1	
SS03152	Cell Wall and Capsule;Capsular and extracellular polysacchrides;CMP-N-acetylneuraminate_Biosynthesis;N-Acetylneuraminate cytidylyltransferase (EC 2.7.7.43)	41	
SS03153	Cell Wall and Capsule;Capsular and extracellular polysacchrides;CMP-N-acetylneuraminate_Biosynthesis;N-acetylneuraminate synthase (EC 2.5.1.56)	185	
SS03155	Cell Wall and Capsule;Capsular and extracellular polysacchrides;CMP-N-acetylneuraminate_Biosynthesis;UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)	561	
SS03157	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Bicarbonate transporter, bicarbonate binding protein	3	
SS03158	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Bicarbonate transporter, bicarbonate binding protein 2	3	
SS03169	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;carboxysome shell protein CsoS2	1	
SS03171	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;High-affnity carbon uptake protein Hat/HatR	343	
SS03172	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Hypothetical transmembrane protein coupled to NADH-ubiquinone oxidoreductase chain 5 homolog	29	
SS03174	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;NADH dehydrogenase subunit 4, Involved in CO2 fixation	7	
SS03175	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;NADH dehydrogenase subunit 5, Involved in CO2 fixation	25	
SS03179	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;probable RuBisCo-expression protein CbbX	79	
SS03184	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;putative sodium-dependent bicarbonate transporter	24	
SS03186	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Ribulose-1,5-bisphosphate carboxylase, Type III (EC 4.1.1.39)	3	
SS03188	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Ribulose bisphosphate carboxylase large chain (EC 4.1.1.39)	97	
SS03189	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Ribulose bisphosphate carboxylase small chain (EC 4.1.1.39)	29	
SS03190	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Rubisco activation protein CbbO	19	
SS03191	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Rubisco activation protein CbbQ	16	
SS03192	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;RuBisCO operon transcriptional regulator	70	
SS03193	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;RuBisCO operon transcriptional regulator CbbR	67	
SS03194	Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome;Sensory subunit of low CO2-induced protein complex, putative	4	
SS03195	Clustering-based subsystems;Oxidative stress;CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster;CoA-disulfide reductase (EC 1.8.1.14)	6	
SS03196	Clustering-based subsystems;Oxidative stress;CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster;Coenzyme A disulfide reductase	3	
SS03197	Clustering-based subsystems;Oxidative stress;CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster;Disulfide bond regulator	2	
SS03199	Clustering-based subsystems;Oxidative stress;CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster;PaaD-like protein (DUF59) involved in Fe-S cluster assembly	198	
SS03200	Clustering-based subsystems;Oxidative stress;CoA-disulfide_reductase_(EC_1.8.1.14)_containing_cluster;Polysulfide binding and transferase domain	5	
